"SNP"	"gene"	"p.value"	"FDR"	"q.value"
"RTC2"	"CLB6"	2.81128928725687e-05	0.0121820476275455	0.0110624381262432
"UFO1"	"YIL082W-A"	2.81141064424671e-05	0.0121820476275455	0.0110624381262432
"MCD1"	"n1"	2.81420686788783e-05	0.0121917399130315	0.011071239627581
"NHP10"	"n1"	2.81420686788783e-05	0.0121917399130315	0.011071239627581
"SNU114"	"MPT5"	2.81444847125931e-05	0.0121917399130315	0.011071239627581
"MAK5"	"RNH70"	2.81446200644175e-05	0.0121917399130315	0.011071239627581
"YBR162W"	"MPP10"	2.81497858052059e-05	0.0121930954032895	0.011072470539458
"CDA2"	"ERG26"	2.81576555454667e-05	0.0121956218515733	0.0110747647906933
"NBR056W"	"YCR016W"	2.81681346819482e-05	0.0121992780322458	0.0110780849445546
"GTR1"	"YHR162W"	2.81906650492331e-05	0.0122081525486014	0.0110861438350699
"GIP1"	"YBR030W"	2.81948156625637e-05	0.012208781211217	0.0110867147194976
"SUN4"	"PGK1"	2.81961951618726e-05	0.012208781211217	0.0110867147194976
"gBR09"	"RPA34"	2.82234742279477e-05	0.0122197091240268	0.0110966382859622
"IRA1"	"BSC2"	2.82473257524318e-05	0.0122283412431309	0.0111044770571119
"SEC53"	"AAD14"	2.82474965191288e-05	0.0122283412431309	0.0111044770571119
"IRA2"	"YOL073C"	2.82662951408897e-05	0.0122355944525033	0.0111110636493132
"NBR044W"	"OPY2"	2.82798582350593e-05	0.0122405804809361	0.0111155914292661
"IDH2"	"LSC1"	2.82883946946642e-05	0.0122433902302984	0.0111181429443661
"RFA3"	"AGP3"	2.83275476398577e-05	0.0122594221718619	0.0111327014461067
"URA5"	"YJL213W"	2.83295318925983e-05	0.0122594221718619	0.0111327014461067
"NNL012W"	"MRP51"	2.8361257234824e-05	0.0122722640643027	0.0111443630850113
"YHL017W"	"FUS3"	2.83952067032617e-05	0.0122860664377303	0.0111568969304457
"gML01"	"YEL008W"	2.84095542112943e-05	0.012291386033379	0.0111617276206153
"RAD51"	"YNR065C"	2.84121795630421e-05	0.0122916336389327	0.0111619524696064
"gBR09"	"SOL2"	2.84191876668721e-05	0.012293777131205	0.0111638989609813
"NDR001C"	"n2"	2.84237667758089e-05	0.012294869637536	0.0111648910588665
"YBR138C"	"STL1"	2.8429079405725e-05	0.0122962792519601	0.0111661711205462
"NML013W"	"SPC2"	2.84390006927226e-05	0.0122994396924671	0.0111690410959912
"gBR08"	"YPR076W"	2.84404950758391e-05	0.0122994396924671	0.0111690410959912
"YBR162W"	"ELP2"	2.84490754560565e-05	0.0123019374502547	0.0111713092935737
"NOL019C"	"HHO1"	2.84530602196039e-05	0.0123019374502547	0.0111713092935737
"NOL020W"	"HHO1"	2.84530602196039e-05	0.0123019374502547	0.0111713092935737
"gGL01"	"YIM1"	2.84544898329209e-05	0.0123019374502547	0.0111713092935737
"RIF2"	"YLR444C"	2.84584791384715e-05	0.0123027737606602	0.0111720687416073
"NBR034W"	"SOL2"	2.84627635611069e-05	0.0123028492296362	0.0111721372744931
"NBR035W"	"SOL2"	2.84627635611069e-05	0.0123028492296362	0.0111721372744931
"IRA2"	"BAG7"	2.84689706667117e-05	0.0123041854062466	0.0111733506477723
"YJL132W"	"NCA3"	2.84699651149121e-05	0.0123041854062466	0.0111733506477723
"UTP30"	"YKR051W"	2.84742581173749e-05	0.0123051524952021	0.0111742288549555
"DRE2"	"MTD1"	2.84784381654824e-05	0.0123060706348474	0.0111750626115888
"MLF3"	"SFP1"	2.84820884082453e-05	0.0123067597196004	0.0111756883649661
"YBR144C"	"ALE1"	2.84942332711573e-05	0.0123111188607961	0.011179646872701
"NOL019C"	"YPR091C"	2.85074333661041e-05	0.0123150446002524	0.0111832118111385
"NOL020W"	"YPR091C"	2.85074333661041e-05	0.0123150446002524	0.0111832118111385
"YBR144C"	"BSC2"	2.85303172492752e-05	0.0123232078843968	0.0111906248363142
"MCM7"	"LAC1"	2.85304467634035e-05	0.0123232078843968	0.0111906248363142
"APC11"	"LYS14"	2.85742517864289e-05	0.0123412383108579	0.011206998149177
"YER186C"	"YFL063W"	2.8593597759003e-05	0.0123487030179857	0.0112137768011127
"PCH2"	"YIL077C"	2.86099255716796e-05	0.0123545984406996	0.0112191303960907
"YBR139W"	"KIN4"	2.86125256488671e-05	0.0123545984406996	0.0112191303960907
"VPS63"	"YBR242W"	2.86134393994763e-05	0.0123545984406996	0.0112191303960907
"ILV6"	"YRR1"	2.8619273541197e-05	0.0123562263666302	0.011220608705028
"VPS53"	"SNX4"	2.86271938213558e-05	0.0123587546725421	0.0112229046431633
"LEU2"	"FRM2"	2.86331892950769e-05	0.0123604517082667	0.0112244457102544
"SAK1"	"SSA4"	2.86369600248534e-05	0.012361188185113	0.0112251145000829
"MIG1"	"SMP1"	2.86390967142661e-05	0.0123612192705636	0.0112251427285782
"PCH2"	"YPL247C"	2.86461058758924e-05	0.0123633532584854	0.0112270805891143
"EXO5"	"PMA2"	2.86701457234986e-05	0.0123719448708092	0.0112348825763206
"UBS1"	"PMA2"	2.86701457234986e-05	0.0123719448708092	0.0112348825763206
"REX4"	"URE2"	2.86778559348757e-05	0.0123743801244751	0.0112370940143174
"SLX1"	"FAA3"	2.86860997446302e-05	0.0123770452561112	0.0112395142030019
"BUD3"	"SIR2"	2.86978496343859e-05	0.0123804475443833	0.0112426037988275
"REX4"	"TCB2"	2.86981209510782e-05	0.0123804475443833	0.0112426037988275
"TAF5"	"PCH2"	2.87089003642544e-05	0.0123842054501833	0.0112460163286146
"PYC2"	"NOG1"	2.87150843604819e-05	0.0123859806247691	0.0112476283530968
"MPD2"	"PGM2"	2.87207633560358e-05	0.0123875377320027	0.0112490423520364
"YCL026C"	"TRP4"	2.87255274360771e-05	0.0123887000315866	0.0112500978287202
"PET123"	"APD1"	2.87293578837398e-05	0.0123894595372366	0.0112507875308553
"NOL043W"	"COQ3"	2.8745269912868e-05	0.0123954287082419	0.0112562080961765
"SMY2"	"SIL1"	2.87551922052982e-05	0.0123988143334149	0.0112592825603504
"NBR051C"	"ZWF1"	2.87706314543128e-05	0.0124039948063726	0.0112639869141102
"BUD3"	"ISN1"	2.87713503385074e-05	0.0124039948063726	0.0112639869141102
"NBR034W"	"YBL028C"	2.8781289651378e-05	0.01240565145039	0.011265491301755
"NBR035W"	"YBL028C"	2.8781289651378e-05	0.01240565145039	0.011265491301755
"NBR016C"	"KRE33"	2.87814092493824e-05	0.01240565145039	0.011265491301755
"SLI15"	"CGR1"	2.87853747154459e-05	0.0124064674911092	0.0112662323430184
"MEC3"	"GLO3"	2.87875752467712e-05	0.0124065227840085	0.0112662825541402
"YBR085C"	"p1"	2.87964989496843e-05	0.0124094753319839	0.011268963743731
"SLX1"	"RTT10"	2.88053233086382e-05	0.0124123846470477	0.0112716056737961
"FIP1"	"SOD1"	2.88110703042114e-05	0.0124139675846568	0.0112730431291316
"RAD51"	"YIR007W"	2.88149307723626e-05	0.0124147374955851	0.0112737422802322
"GSY2"	"COX12"	2.88195173047876e-05	0.012415820093573	0.0112747253804157
"SKM1"	"SKT5"	2.88238229479025e-05	0.0124164312265741	0.0112752803463145
"YBR225W"	"UTP6"	2.88250836550138e-05	0.0124164312265741	0.0112752803463145
"RCY1"	"NRD1"	2.88395080486556e-05	0.0124217508319322	0.0112801110453012
"MAK5"	"YIL077C"	2.88499162024044e-05	0.0124253399218192	0.0112833702744569
"UBP5"	"YPR013C"	2.88769361141195e-05	0.0124360824812103	0.011293125522689
"TRM10"	"ADR1"	2.88806798714516e-05	0.0124368001550126	0.0112937772375956
"PYC2"	"NOP14"	2.89175376502093e-05	0.0124517764912663	0.0113073771510281
"PRM4"	"ODC1"	2.89245156426738e-05	0.0124538854817906	0.0113092923115903
"GRS1"	"OTU2"	2.89451589640978e-05	0.0124618775589074	0.0113165498647791
"SLI15"	"DRS1"	2.89646588150356e-05	0.0124693762190429	0.0113233593492201
"TIP1"	"YGR130C"	2.89708533368115e-05	0.0124711462268812	0.0113249666818125
"PRM5"	"PMP2"	2.89817413196907e-05	0.0124736730304497	0.0113272612556796
"RPT5"	"YVC1"	2.89845128335008e-05	0.0124736730304497	0.0113272612556796
"EXO5"	"IFH1"	2.89850570075527e-05	0.0124736730304497	0.0113272612556796
"UBS1"	"IFH1"	2.89850570075527e-05	0.0124736730304497	0.0113272612556796
"YBR138C"	"GUT1"	2.89876559354778e-05	0.0124738948464959	0.0113274626853867
"YDL009C"	"n1"	2.90080148769131e-05	0.0124808615252737	0.0113337890810208
"NDL002C"	"n1"	2.90080148769131e-05	0.0124808615252737	0.0113337890810208
"YLR269C"	"ERG11"	2.90310924872895e-05	0.0124890521648178	0.0113412269474568
"gCL01"	"SKP2"	2.90312236110245e-05	0.0124890521648178	0.0113412269474568
"PGI1"	"GDT1"	2.90453137650731e-05	0.0124942158951494	0.0113459160973469
"YPQ1"	"NAM2"	2.90486838716823e-05	0.0124947678483044	0.0113464173224129
"RRN6"	"MNN2"	2.90641442479669e-05	0.0125005197601715	0.0113516405961254
"YBR162W"	"STP3"	2.90870637591219e-05	0.0125094452745652	0.0113597457976271
"AIM24"	"CAP1"	2.90890752445248e-05	0.0125094452745652	0.0113597457976271
"YBR137W"	"CUE4"	2.90918694687042e-05	0.0125097483410341	0.0113600210103142
"NBR031C"	"NOG2"	2.91060737004903e-05	0.0125149574107549	0.0113647513326083
"REX4"	"PTR2"	2.91117199394375e-05	0.0125164862520253	0.0113661396634108
"MPD2"	"BTN2"	2.91314740286611e-05	0.0125240800610306	0.0113730355519209
"YBR144C"	"SSF2"	2.91400647490183e-05	0.0125265636355734	0.0113752908697911
"NEJ1"	"YNL017C"	2.91414354979484e-05	0.0125265636355734	0.0113752908697911
"RIM2"	"TRM11"	2.91566705131057e-05	0.0125322126827954	0.0113804207327893
"NDI1"	"ALT2"	2.91589465199029e-05	0.0125322912367038	0.011380492067082
"KTR4"	"CNS1"	2.91784794045853e-05	0.0125397861204944	0.0113872981222488
"NDL016W"	"YDL089W"	2.91954414181858e-05	0.0125461751463371	0.0113930999550138
"RTT101"	"PIG2"	2.92006489977804e-05	0.0125475123773957	0.0113943142858307
"TAF5"	"NOP8"	2.92073228278417e-05	0.0125490924238573	0.0113957491157339
"SMY2"	"YCR016W"	2.9208518200572e-05	0.0125490924238573	0.0113957491157339
"YBR174C"	"YET2"	2.92280432521139e-05	0.0125562627933361	0.0114022604815671
"SLX1"	"UTP7"	2.92294020285469e-05	0.0125562627933361	0.0114022604815671
"NNL005C"	"MRP51"	2.9246440286353e-05	0.0125626806370697	0.0114080884836714
"YOL106W"	"GIP3"	2.9263377249046e-05	0.0125673375499482	0.0114123173959325
"YOL106W"	"YPR091C"	2.92657762606364e-05	0.0125673375499482	0.0114123173959325
"RPB5"	"YDL023C"	2.9267137950699e-05	0.0125673375499482	0.0114123173959325
"NBR034W"	"PSY2"	2.92677772815245e-05	0.0125673375499482	0.0114123173959325
"NBR035W"	"PSY2"	2.92677772815245e-05	0.0125673375499482	0.0114123173959325
"ECM31"	"STL1"	2.92781611550507e-05	0.01257089470614	0.0114155476263076
"TRM7"	"YOR021C"	2.92896743806553e-05	0.0125749362169024	0.0114192176959143
"ARG8"	"UFO1"	2.93054208011978e-05	0.0125807944553791	0.0114245375241286
"MCM7"	"YPL276W"	2.93175763623913e-05	0.0125843822843435	0.0114277956082488
"BOP2"	"MLH1"	2.93179821072571e-05	0.0125843822843435	0.0114277956082488
"YPQ1"	"CPR2"	2.93232540218973e-05	0.0125857428555364	0.0114290311340896
"TRX2"	"CPD1"	2.93258563297123e-05	0.0125859575001421	0.0114292260514583
"YBR174C"	"ELP3"	2.93426608014468e-05	0.0125922669068086	0.0114349555825681
"NBR044W"	"YPL276W"	2.93512045318808e-05	0.0125950306042719	0.0114374652782384
"YBR225W"	"TOP1"	2.9362754022937e-05	0.0125990836289402	0.0114411458035481
"VPH2"	"APL2"	2.93724920439391e-05	0.0126023588558483	0.0114441200157765
"EXO5"	"ATX2"	2.93838007747673e-05	0.0126051923006206	0.011446693048524
"UBS1"	"ATX2"	2.93838007747673e-05	0.0126051923006206	0.011446693048524
"HXT14"	"ZIM17"	2.93883907060393e-05	0.0126051923006206	0.011446693048524
"NBR034W"	"SAD1"	2.9391529296231e-05	0.0126051923006206	0.011446693048524
"NBR035W"	"SAD1"	2.9391529296231e-05	0.0126051923006206	0.011446693048524
"gLR07"	"SNX3"	2.93917285409326e-05	0.0126051923006206	0.011446693048524
"RTC2"	"PMA2"	2.93947566183018e-05	0.0126053656696655	0.0114468504838248
"SPH1"	"CYC1"	2.93968091757526e-05	0.0126053656696655	0.0114468504838248
"PCS60"	"SOL2"	2.94026533160391e-05	0.0126053656696655	0.0114468504838248
"PGI1"	"FPR4"	2.94036237034625e-05	0.0126053656696655	0.0114468504838248
"TRM10"	"FUN14"	2.94039413104919e-05	0.0126053656696655	0.0114468504838248
"YBR144C"	"STP3"	2.94047655101369e-05	0.0126053656696655	0.0114468504838248
"REX4"	"n1"	2.94387583296899e-05	0.0126190343088109	0.0114592628860283
"MCD1"	"PRM7"	2.94434210537461e-05	0.0126192259970452	0.0114594369568658
"NHP10"	"PRM7"	2.94434210537461e-05	0.0126192259970452	0.0114594369568658
"NBR016C"	"YSW1"	2.9445587166201e-05	0.0126192510009417	0.0114594596627413
"YOR121C"	"ATP3"	2.94550803313265e-05	0.012622415870676	0.0114623336603387
"SML1"	"YAR075W"	2.94585499147258e-05	0.0126229991804547	0.0114628633601505
"YOL150C"	"YOL153C"	2.94805661785248e-05	0.0126315290971725	0.0114706093219787
"SUN4"	"PGM1"	2.94925705324771e-05	0.0126357683001241	0.0114744589145752
"GSY2"	"PBP1"	2.94967209880401e-05	0.0126366422205684	0.01147525251604
"gNL07"	"MSK1"	2.95042103089748e-05	0.0126389463114843	0.0114773448459975
"ORM2"	"n2"	2.95130109108568e-05	0.0126418117560547	0.0114799469375533
"ASG7"	"SWI3"	2.95205221697537e-05	0.0126441245438525	0.0114820471650927
"YBR225W"	"TSR1"	2.9523123226559e-05	0.0126443340309945	0.0114822373990021
"GSY2"	"CDC48"	2.95313055044187e-05	0.0126469336748279	0.0114845981186395
"CIS3"	"YJL163C"	2.95471092246534e-05	0.0126527966352739	0.0114899222348434
"MMF1"	"XBP1"	2.95554429015457e-05	0.01265449392399	0.0114914635316745
"YSC84"	"FAR1"	2.95579772228868e-05	0.01265449392399	0.0114914635316745
"RAD51"	"MGM101"	2.95596725498578e-05	0.01265449392399	0.0114914635316745
"PYC2"	"YJL163C"	2.95610027972908e-05	0.01265449392399	0.0114914635316745
"NBR031C"	"TSR4"	2.95616410705591e-05	0.01265449392399	0.0114914635316745
"MLF3"	"YOR164C"	2.9590700767946e-05	0.0126660279282618	0.0115019374858492
"RIF2"	"COS12"	2.96090873792149e-05	0.0126729920934352	0.0115082615988954
"NGL041C"	"PDI1"	2.96231306879518e-05	0.0126780964179485	0.0115128968027488
"NLR121W"	"PMT5"	2.96357287689772e-05	0.012682581528947	0.0115169697028413
"SLX8"	"NSA2"	2.96649867740908e-05	0.0126941950876556	0.011527515899882
"OM14"	"MRD1"	2.96708255388091e-05	0.0126950927646806	0.0115283310745432
"PYC2"	"YGR228W"	2.9671338333589e-05	0.0126950927646806	0.0115283310745432
"PRP18"	"MST28"	2.96734458718589e-05	0.0126950927646806	0.0115283310745432
"SMY2"	"LGE1"	2.96878321939875e-05	0.0126990737253554	0.0115319461590097
"NER044C"	"YLL065W"	2.9688124834654e-05	0.0126990737253554	0.0115319461590097
"SMY2"	"HAS1"	2.96891142659095e-05	0.0126990737253554	0.0115319461590097
"SMA1"	"SNF8"	2.96934754746723e-05	0.012700031827489	0.0115328162053184
"GSY2"	"FRE1"	2.97065920741302e-05	0.0127047342448719	0.0115370864399237
"YOL099C"	"YHR009C"	2.97102710104298e-05	0.0127054000365243	0.0115376910409879
"SKM1"	"NBP2"	2.97221273981008e-05	0.0127080564728333	0.0115401033335024
"MAK5"	"MAF1"	2.97223754562401e-05	0.0127080564728333	0.0115401033335024
"TYR1"	"ARA1"	2.97228506312226e-05	0.0127080564728333	0.0115401033335024
"YML079W"	"YLR072W"	2.97250007790329e-05	0.0127080682475775	0.011540114026071
"gOL02"	"NBP2"	2.97280815269351e-05	0.0127084140462132	0.0115404280435604
"YBR226C"	"PEX29"	2.9730054955884e-05	0.0127084140462132	0.0115404280435604
"IRA2"	"CWP1"	2.97582656041248e-05	0.0127195648232851	0.0115505539916103
"AGP2"	"MDJ1"	2.97822676108309e-05	0.0127289152385721	0.0115590450428464
"YBR144C"	"PMA2"	2.97915006373558e-05	0.0127319525202622	0.0115618031785718
"SIR3"	"YBL111C"	2.9826803960476e-05	0.0127461301997857	0.011574677837028
"TAF5"	"CLN2"	2.98332601039377e-05	0.0127479792359643	0.0115763569347416
"URK1"	"CYC2"	2.98442998774876e-05	0.0127517864884826	0.0115798142759622
"YFL051C"	"DDI2"	2.98572208247378e-05	0.0127563969227325	0.0115840009812834
"RPB5"	"MAK21"	2.98683150331663e-05	0.012760226286697	0.0115874784017644
"IRA1"	"YCR016W"	2.99089892660588e-05	0.0127753152815479	0.0116011806197353
"NBR034W"	"YIR016W"	2.99100358996501e-05	0.0127753152815479	0.0116011806197353
"NBR035W"	"YIR016W"	2.99100358996501e-05	0.0127753152815479	0.0116011806197353
"PIG1"	"NEM1"	2.99168552889218e-05	0.0127763835848392	0.0116021507389978
"IRA1"	"DFM1"	2.99186129127903e-05	0.0127763835848392	0.0116021507389978
"gBR08"	"KIN4"	2.99189391058747e-05	0.0127763835848392	0.0116021507389978
"NBR041W"	"UTP7"	2.99222885058911e-05	0.0127769025562221	0.0116026220135313
"MLF3"	"FAT1"	2.99295771998916e-05	0.0127791034233912	0.0116046206066765
"YLR294C"	"SCM4"	2.99385747047621e-05	0.0127820335397157	0.0116072814262311
"RTC2"	"SIK1"	2.99540620171288e-05	0.0127877338116789	0.0116124578060831
"IRA2"	"PRP3"	2.99717233417203e-05	0.0127943613154326	0.0116184761990864
"CDA2"	"CYC1"	3.00059474123705e-05	0.01280805769282	0.0116309137902069
"YLR269C"	"ALE1"	3.00177664144627e-05	0.0128121891814182	0.0116346655681004
"NBR031C"	"SNA4"	3.00361369264987e-05	0.0128191161984535	0.0116409559471643
"NDJ1"	"BEM4"	3.00424625911704e-05	0.0128209019766609	0.0116425776007262
"YBR174C"	"SIL1"	3.00454636670317e-05	0.0128212688020502	0.0116429107124736
"gCL01"	"GLN3"	3.00525769303796e-05	0.0128218844937408	0.0116434698180887
"YOL118C"	"GRE1"	3.00526156446393e-05	0.0128218844937408	0.0116434698180887
"YOL118C"	"YNL195C"	3.00533313391256e-05	0.0128218844937408	0.0116434698180887
"gNL07"	"YLH47"	3.00693321531849e-05	0.012827081167993	0.0116481888841386
"YLR235C"	"SNX3"	3.00697968438623e-05	0.012827081167993	0.0116481888841386
"SLI15"	"MDJ1"	3.00872172301126e-05	0.0128335979030496	0.0116541066888093
"NEJ1"	"GPD2"	3.00905923024129e-05	0.0128341231565642	0.0116545836681057
"YCL026C"	"YOR292C"	3.00981054552178e-05	0.0128364131676255	0.0116566632122389
"IRA2"	"YOR121C"	3.01003787758971e-05	0.0128364682978807	0.0116567132756647
"MAK5"	"LCB2"	3.01103558598696e-05	0.012838967586745	0.011658982863608
"POL12"	"ECM13"	3.01110313717608e-05	0.012838967586745	0.011658982863608
"SPC72"	"ARE2"	3.01139952391507e-05	0.012838967586745	0.011658982863608
"YBR174C"	"ARC18"	3.01148172735827e-05	0.012838967586745	0.011658982863608
"gOL02"	"PUS1"	3.01211835990801e-05	0.0128404340598907	0.0116603145583225
"TAT1"	"PCH2"	3.01225464361683e-05	0.0128404340598907	0.0116603145583225
"NML011W"	"IDH2"	3.01263356891314e-05	0.0128411350316944	0.0116609511062531
"NBR044W"	"FAA3"	3.01524487259807e-05	0.0128506531272179	0.0116695944268202
"YBR138C"	"FAL1"	3.01529587540414e-05	0.0128506531272179	0.0116695944268202
"OPT1"	"VTH1"	3.01763889633048e-05	0.0128597232513366	0.0116778309474716
"NOR011W"	"ATP3"	3.01843672869937e-05	0.0128621565615908	0.0116800406206687
"NNT1"	"CDC25"	3.0188565777679e-05	0.0128621565615908	0.0116800406206687
"CTS1"	"CDC25"	3.0188565777679e-05	0.0128621565615908	0.0116800406206687
"gEL02"	"SAD1"	3.01906923041907e-05	0.0128621565615908	0.0116800406206687
"ERG3"	"YLR073C"	3.02149873241776e-05	0.0128715910498621	0.0116886080180345
"EXO5"	"RPA135"	3.02378888132634e-05	0.012879514228104	0.0116958030046036
"UBS1"	"RPA135"	3.02378888132634e-05	0.012879514228104	0.0116958030046036
"BUD23"	"DIC1"	3.0244096065763e-05	0.0128812417197408	0.0116973717285102
"DUR1,2"	"RNT1"	3.02473223646446e-05	0.0128816994400614	0.0116977873813529
"YHL012W"	"YOL107W"	3.02559673530485e-05	0.0128844646372056	0.0117002984388737
"APC11"	"n2"	3.02698699534023e-05	0.0128894682290263	0.0117048421680248
"YML096W"	"ZRT3"	3.03003385030338e-05	0.0129015246938363	0.0117157905652123
"NBL002C"	"MNN2"	3.03053191545346e-05	0.0129027277709737	0.0117168830717268
"IRA1"	"YLR414C"	3.03200515954299e-05	0.0129080822827419	0.0117217454689972
"NBR051C"	"FSH2"	3.03284047124108e-05	0.0129107203720163	0.0117241411006891
"MET22"	"PMP3"	3.03321173845051e-05	0.012911382801696	0.0117247426487678
"EXO5"	"YBL028C"	3.03374321160509e-05	0.0129118090879947	0.0117251297565799
"UBS1"	"YBL028C"	3.03374321160509e-05	0.0129118090879947	0.0117251297565799
"NOR010W"	"YVC1"	3.03402278691491e-05	0.0129120810800534	0.0117253767507972
"RSR1"	"YGR126W"	3.0342810135014e-05	0.0129122621848035	0.0117255412108415
"YDR544C"	"YRF1-7"	3.0352265470812e-05	0.0129153678635117	0.0117283614574536
"YBR139W"	"ARC18"	3.03556175332292e-05	0.0129158762462345	0.0117288231164938
"NNL035W"	"YPL150W"	3.03629681546988e-05	0.0129180857648493	0.0117308295659604
"ARG4"	"FAR1"	3.03671683003429e-05	0.0129189546780595	0.0117316186203886
"PYC2"	"MPP10"	3.03857738354273e-05	0.0129259514461504	0.011737972339932
"NIL018C"	"PMP2"	3.03948643578849e-05	0.0129288998703167	0.0117406497847185
"BUD3"	"SKP2"	3.04135228984941e-05	0.0129359174828037	0.0117470224329222
"MUM2"	"YOR021C"	3.04308032141606e-05	0.0129423479334235	0.0117528618832577
"MGR3"	"SPC24"	3.04404515812019e-05	0.0129452268943015	0.0117554762488845
"CSH1"	"SPN1"	3.04418968350749e-05	0.0129452268943015	0.0117554762488845
"REX4"	"ARG81"	3.04572923234802e-05	0.0129508538594973	0.0117605860593384
"NNL035W"	"FMC1"	3.04619471781919e-05	0.0129519132866604	0.0117615481182467
"NML013W"	"YOR135C"	3.04696684165404e-05	0.0129542762460948	0.0117636939063224
"NBR034W"	"RPB2"	3.04783294160252e-05	0.0129561184011679	0.011765366755349
"NBR035W"	"RPB2"	3.04783294160252e-05	0.0129561184011679	0.011765366755349
"RPL28"	"TOS8"	3.05056098127244e-05	0.0129667944258466	0.011775061583842
"URA3"	"SOD1"	3.0508245685269e-05	0.0129669942123687	0.0117752430086817
"MLF3"	"FAS1"	3.0521366190108e-05	0.0129716499630681	0.0117794708655756
"YBR144C"	"YNL022C"	3.05291430896506e-05	0.0129737337042181	0.0117813630973455
"YPQ1"	"HHO1"	3.05306030473539e-05	0.0129737337042181	0.0117813630973455
"DMC1"	"YFL063W"	3.05330257856987e-05	0.0129738423782937	0.0117814617835659
"TIP1"	"RPC37"	3.05499445588654e-05	0.012978508840129	0.0117856993671725
"SKM1"	"MNN1"	3.05503661766222e-05	0.012978508840129	0.0117856993671725
"YOL106W"	"YGR201C"	3.05505113129045e-05	0.012978508840129	0.0117856993671725
"YOL106W"	"PNS1"	3.05539809746908e-05	0.0129790618684079	0.0117862015685515
"YIL092W"	"YGL138C"	3.05603267764324e-05	0.0129799156024963	0.011786976838918
"UTP25"	"YGL138C"	3.05603267764324e-05	0.0129799156024963	0.011786976838918
"SAM50"	"DUG1"	3.05685043952008e-05	0.0129818065204627	0.0117886939692104
"gGL02"	"SPO74"	3.05691154738057e-05	0.0129818065204627	0.0117886939692104
"MAL11"	"NUF2"	3.05803997511512e-05	0.0129856775213094	0.011792209199873
"MAK5"	"YER152C"	3.05871271092526e-05	0.0129876130576585	0.0117939668478283
"DIG1"	"SWE1"	3.06004002762163e-05	0.0129919280988962	0.0117978853086785
"YBR225W"	"MGR1"	3.06016295037961e-05	0.0129919280988962	0.0117978853086785
"NBR038W"	"CIC1"	3.06051063504626e-05	0.0129924828728614	0.0117983890953038
"MLF3"	"SKO1"	3.0612790812484e-05	0.0129942404480456	0.011799985137884
"YBR137W"	"BSC2"	3.06135873099335e-05	0.0129942404480456	0.011799985137884
"CSH1"	"NMD3"	3.06206084411468e-05	0.0129962992401393	0.0118018547135783
"AIM24"	"FIP1"	3.06245428944055e-05	0.0129970477550582	0.0118025344351022
"YLR311C"	"YDL086W"	3.06273389277064e-05	0.0129973130529877	0.0118027753504244
"GSY2"	"KAR2"	3.06299040244386e-05	0.012997480317786	0.0118029272424986
"UBP12"	"YJL218W"	3.06338960788491e-05	0.0129982530305699	0.0118036289379461
"YBR137W"	"MSC3"	3.06409637336473e-05	0.0130003305478062	0.0118055155178204
"YIL060W"	"SSY5"	3.06535187963467e-05	0.0130047357999121	0.0118095158985727
"REX4"	"p2"	3.06565864098963e-05	0.0130051156686852	0.011809860854932
"SPI1"	"RTR1"	3.06707436504454e-05	0.0130101995841308	0.0118144775254439
"NDR132C"	"OAF3"	3.06871339632306e-05	0.0130156018997495	0.0118193833330796
"SLI15"	"BRL1"	3.06878272260019e-05	0.0130156018997495	0.0118193833330796
"RRI2"	"PIL1"	3.06988462171125e-05	0.0130193530632412	0.0118227897402204
"gLR08"	"MVD1"	3.07061656927162e-05	0.013021534845265	0.0118247710022694
"ECM3"	"GCR1"	3.07109385679743e-05	0.013022636460304	0.0118257713717131
"RPB5"	"RTT10"	3.07253037510807e-05	0.0130278051441109	0.0118304650198219
"MLF3"	"EDC3"	3.07322681286692e-05	0.0130298353099794	0.0118323086002275
"NCR015C"	"YJL171C"	3.07492234354853e-05	0.0130361008322344	0.0118379982801888
"ARK1"	"MRPL15"	3.07521033004119e-05	0.0130363986209934	0.0118382687002217
"PAB1"	"YLL065W"	3.07587935116234e-05	0.0130383115311274	0.0118400058014584
"NBR038W"	"GYP1"	3.07625212937745e-05	0.0130389685184762	0.0118406024073918
"EXO5"	"GIM4"	3.07686385958851e-05	0.0130397150601001	0.0118412803369793
"UBS1"	"GIM4"	3.07686385958851e-05	0.0130397150601001	0.0118412803369793
"gBR07"	"YCR016W"	3.07780333913832e-05	0.0130427733126023	0.0118440575161625
"PUG1"	"YFL063W"	3.07927404673791e-05	0.0130473755497674	0.0118482367777643
"NNL005C"	"MRP7"	3.07932522073573e-05	0.0130473755497674	0.0118482367777643
"AGP3"	"DDI2"	3.08039612236574e-05	0.0130500659123808	0.011850679878535
"NFL012W"	"DDI2"	3.08039612236574e-05	0.0130500659123808	0.011850679878535
"NLR124W"	"YRF1-6"	3.08092482100985e-05	0.0130513822046697	0.0118518751949915
"NNL012W"	"HOM6"	3.08159616425128e-05	0.0130533025375305	0.0118536190367579
"RPI1"	"HXT2"	3.08184018649763e-05	0.0130534126419828	0.0118537190218941
"YBR162W"	"TSR1"	3.08221988223098e-05	0.0130540973475212	0.0118543407985351
"gOL02"	"PTR2"	3.08323961809689e-05	0.0130574925204947	0.0118574239330044
"SKM1"	"MSC1"	3.0841545224997e-05	0.0130604432842604	0.0118601035023659
