SNP	gene	p.value	FDR	q.value
NNL012W	TRA1	0.000135453783314697	0.0370929309281241	0.033683849042385
PHO85	UME1	0.000135918628577241	0.0371726180038529	0.0337562123569659
NGR119W	POG1	0.000136007842181372	0.037190221657673994	0.0337721981203733
TRM44	UME1	0.000136806112997289	0.0373385829758187	0.0339069240673146
FUI1	PDR3	0.000136893775891801	0.0373539945545164	0.0339209192215763
OCA5	SNF6	0.000137395941782347	0.0374517603907531	0.0340096997408533
IRC9	NUP120	0.000138225470142974	0.0376179306934077	0.0341605979106632
RPB4	NUP120	0.000138225470142974	0.0376179306934077	0.0341605979106632
YAR075W	RPI1	0.000139176347115728	0.0378062506540967	0.0343316100407052
NAL009W	MGA2	0.00013923483319588798	0.0378204219857364	0.0343444789346893
NHR001C	DAL81	0.000139771037626303	0.0379213386806517	0.0344361207282152
NBL009W	STP1	0.000139816597816313	0.0379302618987019	0.0344442238444224
gBR07	PHO2	0.000141305409429812	0.0382181277283228	0.0347056329298408
URK1	ARP9	0.000143166924792024	0.0385997887209875	0.0350522167920652
HEM1	UPC2	0.000143854903988093	0.0387135486654848	0.0351555214569066
QDR2	SFL1	0.00014438654628780602	0.0388164254840116	0.0352489432259204
YSC84	OPI1	0.00014596449484652902	0.0390775143047727	0.035486036283954
RCY1	CTK1	0.00014664035524520502	0.0392146164612976	0.035610537859543
RTC2	DEP1	0.00014664732404526699	0.0392147284644371	0.0356106395688647
NYV1	RGR1	0.00014687532784608002	0.0392502629214406	0.0356429081778842
ARG4	LEU3	0.000146898527982909	0.0392538502710722	0.0356461658267254
MPD2	ARG81	0.000146974040465514	0.0392670181215276	0.0356581234659806
SEC72	RSP5	0.000147250936390519	0.0393021945393411	0.0356900669419431
YER014C	SRB4	0.000147292433953935	0.0393082300583599	0.0356955477574633
YPQ1	XBP1	0.00014867354765237299	0.0395604253559817	0.0359245646650448
NLR118C	MGA2	0.000148863374712956	0.0395898217150893	0.0359512593073337
YLR232W	MGA2	0.000149968071390246	0.0398082092099742	0.0361495755693919
PRM5	SFL1	0.000150481820291853	0.0398908882647804	0.0362246558806905
PSP2	RPI1	0.000150592249832936	0.0399062112555906	0.0362385705888684
YGR012W	PGD1	0.000152533370258329	0.0402991198742425	0.0365953683470117
YLR269C	RSP5	0.000152857616373242	0.0403598509031936	0.0366505177989475
NLR121W	MGA2	0.000153374961468084	0.0404586045212239	0.0367401953164392
NDE1	SOK2	0.000154030728466565	0.0405676161158025	0.0368391880356387
MUM2	DEP1	0.00015412030602565	0.0405760431183298	0.0368468405417605
SWH1	RPI1	0.000154327044014799	0.0406045745025669	0.0368727497060021
NBR034W	YAK1	0.00015436887030716498	0.0406102252882981	0.0368778811477291
NBR035W	YAK1	0.00015436887030716498	0.0406102252882981	0.0368778811477291
TYR1	PHO2	0.000154751359328762	0.0406858190567721	0.0369465273566457
NBR041W	GTR2	0.00015495622158318	0.0407235847114723	0.036980822101765
SAM50	TRA1	0.00015518733031996001	0.0407664267885093	0.0370197267129528
YGR017W	PGD1	0.00015756624074426598	0.0411997286238199	0.0374132052881206
NCR015C	GTR2	0.00015786118063038898	0.041257027827065	0.0374652383214792
NNL035W	MAC1	0.00015799942195820902	0.0412828948079361	0.0374887279583734
SRL2	SFP1	0.000158148076943095	0.0413103683985535	0.0375136765471169
NTH1	LYS14	0.000160318526129171	0.0416756379165053	0.0378453754178885
ENA5	LYS14	0.000160417563202734	0.0416849424400048	0.0378538247950913
gLR07	UPC2	0.000160466684922045	0.0416850421267443	0.0378539153199704
GYL1	PAH1	0.000160619596964867	0.0417139049740093	0.0378801254836291
YHL012W	YRR1	0.000161047345947414	0.041792362165428	0.0379513719482764
SLX8	YLL054C	0.000162228325828865	0.041987742784682	0.0381287958163851
gLR08	MGA2	0.000162863003428419	0.0420814024340672	0.03821384753412
RTC2	POG1	0.000163954391447862	0.0422719128926012	0.0383868488409912
IST2	SOK2	0.000165621450934049	0.0425420041294939	0.0386321169344939
VPS63	MGA2	0.000166185969182873	0.0426342957877897	0.038715926388428
GSY2	RPN4	0.000166334598046468	0.0426614575181591	0.038740591778911
NBR038W	PHO2	0.000166648438505663	0.0427145032910556	0.0387887622998666
REX4	RDS1	0.000167414024523849	0.0428247623386155	0.0388888878229957
DOT6	SKS1	0.00016763661310438102	0.0428650199074151	0.0389254454590825
YPR027C	INO4	0.000170031785690357	0.0432596031863361	0.0392837639653114
SLI15	GTR2	0.000170974787551126	0.0434051729233511	0.0394159548956064
YSH1	UPC2	0.00017104411286799799	0.043413697687362	0.0394236961782949
EMP46	SFP1	0.00017164271989862	0.0434918810534991	0.0394946939839871
PIG1	RSP5	0.000173370573562071	0.0437995182743766	0.0397740573410627
YCR064C	CBF1	0.00017364531795150502	0.0438415946566393	0.0398122666298119
NTC20	GTR2	0.000173704609899829	0.0438473191416875	0.0398174649974089
SIS1	TRA1	0.000174765167947568	0.0440060934533349	0.0399616469159449
SNX41	SSN2	0.000176519005359943	0.0443058714912894	0.0402338734001838
VPH2	YLL054C	0.000178853644231684	0.04471533052117599	0.0406057004790001
YML018C	RPI1	0.000179659180761942	0.0448580879276189	0.0407353375502153
YIL092W	RPI1	0.000180158149850873	0.0449420043443428	0.040811541501814
UTP25	RPI1	0.000180158149850873	0.0449420043443428	0.040811541501814
NER037W	WTM2	0.000180658544375212	0.0450236843768141	0.0408857146074355
NDR001C	LYS14	0.00018143167753509098	0.0451468297350096	0.0409975421053425
HOS4	SFL1	0.000181827832154286	0.0452099134079556	0.0410548279779707
DIA4	LEU3	0.000182244469363925	0.0452719353467949	0.041111149696769995
AGP2	POG1	0.000183873788102239	0.045518034173439005	0.0413346304387542
PYC2	SNF6	0.000184181477850201	0.0455649683792631	0.0413772510854475
YLR271W	RSP5	0.00018526870533913	0.0457441865616262	0.0415399979498584
YBR138C	GTR2	0.000186996059504332	0.0460434594787107	0.0418117657371246
KTR4	GTR2	0.000187505333556638	0.0461233306438608	0.0418842962221101
gEL02	DEP1	0.00018839424595109699	0.0462621577978319	0.0420103642566478
YOL118C	UME1	0.000189700403119641	0.0464837572700901	0.0422115972944436
NML013W	ZAP1	0.000189983199998387	0.0465282969922582	0.0422520435261206
YNL040W	TRA1	0.00019225185946215802	0.0469035545380178	0.0425928124599068
SLX1	YAK1	0.000192894807829374	0.0470119117819098	0.0426912109675089
NGR093C	RSP5	0.000193473581455122	0.047096063691274004	0.0427676287684409
NBR056W	GTR2	0.000194170151828391	0.047215712529452	0.0428762810992878
NBR016C	SRB5	0.000195802416262811	0.0474852946360635	0.0431210868548971
NHR001C	LEU3	0.000196061746802603	0.0475270487707269	0.0431590035126998
YAL069W	MGA2	0.000196118595544179	0.0475389045853341	0.0431697697007446
YCL026C	MAC1	0.000196900786920799	0.0476688929365886	0.0432878112760897
NEJ1	RSP5	0.000197957482226904	0.0478548345229287	0.0434566636198723
YBR139W	PHO2	0.000198004563840489	0.0478642835121311	0.0434652441854394
RIM2	PHO2	0.000202189695849905	0.0485500240124023	0.044087960668484
NEJ1	CSE2	0.00020391270548971599	0.0488272125407299	0.0443396737661241
YLR281C	MGA2	0.00020574605192845902	0.0491267070717894	0.0446116427995978
YLR282C	MGA2	0.00020574605192845902	0.0491267070717894	0.0446116427995978
NOP15	TRA1	0.000207070987497203	0.0493139960285097	0.0447817186816492
NLR121W	RSP5	0.000208855380193745	0.0495770901211201	0.0450206327139916
NBR038W	GTR2	0.00021178606225251298	0.0500855047088098	0.0454823206904923
YBR225W	YAK1	0.000212450077480512	0.0501829786679707	0.0455708361580972
MCM5	RSP5	0.000213864510981283	0.0503859721508153	0.0457551732180608
SUV3	UME1	0.00021473969415999699	0.0505086843762772	0.0458666073909528
MLF3	PPR1	0.000216085304730639	0.0507009926457823	0.0460412412782602
YAT1	RPI1	0.000216439035141045	0.0507528598802554	0.046088341576147995
YDR015C	LYS14	0.000218138541902788	0.0510514024447574	0.0463594461349896
RIB4	MED2	0.000218793794462866	0.0511449110953679	0.0464443607317202
VPS21	GCR1	0.000220033036130461	0.0513502505474516	0.04663082815107401
YLR235C	GCR2	0.00022076542971531402	0.0514529808884924	0.0467241169048367
ARG4	OPI1	0.000223019410252659	0.0517874000344043	0.0470278007536436
AGP1	HSF1	0.000224493480470658	0.052018114367683	0.04723731093738
BBC1	CTK2	0.00022588044844836002	0.05222980478560201	0.047429545627453995
YJL018W	CTK2	0.00022588044844836002	0.05222980478560201	0.047429545627453995
PET9	STP1	0.000226082903734969	0.0522610010517988	0.0474578747536503
MBB1	CTK1	0.000227175138903019	0.0524385683324343	0.0476191224449526
HRP1	RGM1	0.00022850627211034303	0.0526463730727517	0.0478078285764986
PHO90	CTK1	0.00022872830036612998	0.0526724139551541	0.047831476132240994
gOL02	RDS1	0.00022893390812879199	0.052706360719263004	0.0478623029676813
IDH1	TRA1	0.000229225846888925	0.0527377771300289	0.0478908320057274
MCM7	PHO2	0.000229883764302023	0.0528417302488891	0.0479852311560656
UBX2	RPI1	0.00023027683012883702	0.0529056753489833	0.048043299285077994
FTH1	SNF6	0.000230636602108377	0.0529699441018627	0.0481016613210767
AIM10	SKS1	0.000231659415456095	0.0531173276378365	0.0482354993503955
SUL2	RGR1	0.000232462202801596	0.0532481421676191	0.0483542911730822
YNL035C	TRA1	0.000234035471882883	0.0535166147892111	0.04859808941257
NNL004W	TRA1	0.000234035471882883	0.0535166147892111	0.04859808941257
NBR031C	YAK1	0.000236839096465372	0.0539516524013339	0.0489931442353582
IRA2	GAL11	0.00023776972705254903	0.054103193164018	0.0491307574151825
HAL9	ARG81	0.000237866992171863	0.0541137419615416	0.0491403367095243
YIL089W	RPI1	0.000239718227643925	0.0544024067387726	0.049402471314065
YIL086C	RPI1	0.000239718227643925	0.0544024067387726	0.049402471314065
PER33	SFP1	0.00024039974030796402	0.0544968640562253	0.0494882473889779
gCR02	MAC1	0.000240635880817673	0.0545322950492666	0.0495204220430471
EXO5	SNF6	0.00024172033232728799	0.0546871670728224	0.0496610603191772
UBS1	SNF6	0.00024172033232728799	0.0546871670728224	0.0496610603191772
TRM10	ARG81	0.000243470385426492	0.0549541527555553	0.0499035082791693
EXO5	SSN2	0.000243954924750612	0.0550401554233561	0.0499816067417862
UBS1	SSN2	0.000243954924750612	0.0550401554233561	0.0499816067417862
