SNP	gene	p.value	FDR	q.value
ILV6	PCL5	2.48852014803141e-05	0.011160140483823999	0.010134450903256
SUN4	TPD3	2.4930346788969896e-05	0.0111778746901813	0.0101505552205714
MLF3	CAJ1	2.50012368818154e-05	0.0112029474006502	0.0101733235856853
NLR126C	YRF1-6	2.5021855048628197e-05	0.0112088306269452	0.0101786661051747
gNL07	POP2	2.5034428432804998e-05	0.0112136239913364	0.0101830189281661
SAK1	NMA1	2.5045333127612302e-05	0.0112166541420358	0.0101857705882851
NKL033C	LOT5	2.50972128254819e-05	0.0112322509892412	0.0101999339836723
YLR326W	SHE2	2.5123411656095398e-05	0.0112408670091118	0.0102077581352129
RFA3	SWI3	2.51538409358269e-05	0.0112527999521544	0.0102185943630876
SST2	YRF1-2	2.51614848628563e-05	0.0112553785119781	0.010220935936472999
YLR257W	PRE1	2.5167332564249103e-05	0.0112571532486729	0.0102225475633093
CSH1	LTV1	2.5258336476785698e-05	0.0112885814642334	0.0102510873212126
SMY2	URK1	2.52883399214117e-05	0.0112955034943532	0.010257373171691
gJL04	GTR2	2.53133695963726e-05	0.0113038950523659	0.0102649934908801
SLI15	NSR1	2.53380703293698e-05	0.0113107071598889	0.0102711795213641
PCL7	XBP1	2.53594700809822e-05	0.0113168846818076	0.0102767892887931
YOL099C	ADR1	2.54151842885652e-05	0.0113352863363154	0.0102934997114278
MCP2	MGA2	2.5468662723861e-05	0.0113571474756737	0.0103133516697286
SNU114	LOT5	2.5484992032471803e-05	0.0113618903636423	0.0103176586554093
YBR225W	SGD1	2.5509345299511802e-05	0.011369395886263	0.0103244743716283
MAK5	IFH1	2.55153166362908e-05	0.011371176068832	0.0103260909438275
SHE10	MDN1	2.55506670185644e-05	0.0113810000963332	0.0103350120792314
MTC3	MDN1	2.55506670185644e-05	0.0113810000963332	0.0103350120792314
NEJ1	MGA2	2.5570055383960897e-05	0.0113870946574056	0.0103405465104561
gPL05	MOG1	2.5635288441097302e-05	0.0114085074960134	0.0103599913697645
PCH2	STB3	2.5650202556895604e-05	0.0114142962880594	0.0103652481341273
PYC2	NMD3	2.5673429795725102e-05	0.0114203881344093	0.0103707801001301
IME1	RAD26	2.56848426958213e-05	0.0114229188095217	0.010373078189721
JJJ3	RAD26	2.56848426958213e-05	0.0114229188095217	0.010373078189721
YOL118C	BDH2	2.5703915557393803e-05	0.0114288542420739	0.0103784681173726
MET17	UBX6	2.5711978477321104e-05	0.0114315903109736	0.0103809527237243
YCL026C	HOG1	2.57165704460112e-05	0.0114327828971755	0.0103820357034886
MPD2	ADR1	2.5765991128768102e-05	0.0114488654238353	0.0103966401412258
YLR444C	YRF1-3	2.57946854627393e-05	0.0114573011668684	0.0104043005845441
NBL014C	PDR3	2.58321954468305e-05	0.0114688568754574	0.0104147942482679
RTC2	NOG2	2.58588541785732e-05	0.0114764374335876	0.0104216781037446
YBR071W	TEC1	2.5880029002130998e-05	0.0114832813159387	0.0104278929887432
gMR12	SAM4	2.59144745574751e-05	0.0114943058658265	0.010437904310709
UBC4	TEC1	2.59475499007665e-05	0.0115055667966774	0.0104481302886884
ECM31	TSR3	2.5968886656753e-05	0.0115133224375138	0.0104551731356305
IRA2	CIN5	2.60196176063719e-05	0.0115298373730051	0.0104701702410119
ARG8	RFC4	2.60720392153047e-05	0.011547083983304	0.0104858317755217
YML089C	WTM2	2.61207037155943e-05	0.0115660702603497	0.0105030730900764
PCS60	KCC4	2.62218927430233e-05	0.0116046101597157	0.010538070921735
BOP2	PCM1	2.62435889462135e-05	0.0116076056978504	0.0105407911504095
CSH1	ELP3	2.62871379644014e-05	0.0116165691617093	0.0105489308135735
NTC20	RNH70	2.6291958765719197e-05	0.0116169845884924	0.0105493080599302
SMF3	NDL1	2.63156366531163e-05	0.0116240151137424	0.0105556924341298
YOL073C	BDH2	2.6355946273472602e-05	0.0116375274600564	0.0105679629078309
NBR041W	TSR3	2.6425053685085398e-05	0.0116594429499582	0.0105878642215064
YBR225W	NOG2	2.64891675759417e-05	0.0116834265287562	0.0106096435532419
NTC20	URK1	2.6499403703919698e-05	0.0116848364708109	0.0106109239124409
SDS22	TPK3	2.65495131106828e-05	0.0117040071305684	0.0106283326637355
CBT1	LOT5	2.65581151286696e-05	0.0117060753281418	0.0106302107804847
RTC2	VTS1	2.65658170115535e-05	0.0117086080984165	0.0106325107726788
EXO5	NMD3	2.66099119387885e-05	0.0117242085173338	0.0106466774115143
UBS1	NMD3	2.66099119387885e-05	0.0117242085173338	0.0106466774115143
YPQ1	UME1	2.6614860171692103e-05	0.0117242085173338	0.0106466774115143
NLR116W	BNA5	2.66247263539855e-05	0.0117276650275453	0.01064981624593
KTR4	FKH2	2.67337798440422e-05	0.011761855310313001	0.0106808642190787
REX4	LAS1	2.6754234093527103e-05	0.0117648025558271	0.0106835405935388
NPA3	MOG1	2.6774332811050198e-05	0.0117718745276306	0.0106899626050839
gNL07	SKI3	2.68482876374575e-05	0.0117905733164727	0.0107069428534728
NTC20	MDN1	2.6855157168876e-05	0.0117927250958017	0.0107088968702701
gBR08	YKR023W	2.68700937353542e-05	0.0117961897985269	0.0107120431442541
YLR232W	NEJ1	2.6953144797304e-05	0.0118227464703255	0.0107361590849886
NBR031C	STD1	2.6988598199857897e-05	0.0118339626734097	0.0107463444459743
YSH1	CSE2	2.69968593224898e-05	0.0118367181063172	0.0107488466366553
SLI15	UMP1	2.70128190970548e-05	0.0118419811835543	0.0107536260028234
SIR3	YRF1-3	2.70378548605291e-05	0.0118492668293279	0.0107602420503094
EXO5	FPR4	2.7041313412379102e-05	0.0118492668293279	0.0107602420503094
UBS1	FPR4	2.7041313412379102e-05	0.0118492668293279	0.0107602420503094
gCL01	HCM1	2.7068375928654602e-05	0.0118585215983819	0.0107686462458242
NBR019W	TEC1	2.71185626529646e-05	0.0118761630044063	0.0107846662917615
NBR016C	TEC1	2.7127551356167102e-05	0.0118783617247299	0.0107866629353703
VAM3	PUP1	2.7181964622585398e-05	0.011890930814959998	0.0107980768443637
YLR326W	YRF1-6	2.71832948469888e-05	0.011890930814959998	0.0107980768443637
PGI1	URK1	2.7206928420467103e-05	0.0118974560588588	0.0108040023758585
gOL02	KIN82	2.7225789986143302e-05	0.011903339575468002	0.0108093451589804
AFG2	TSR2	2.72369143794603e-05	0.0119044821907015	0.0108103827604337
SWE1	YFL052W	2.74249619335432e-05	0.0119590074636658	0.0108598968057671
YJL182C	YFL052W	2.74249619335432e-05	0.0119590074636658	0.0108598968057671
NBR044W	ASH1	2.7425585518128e-05	0.0119590074636658	0.0108598968057671
NBR041W	URK1	2.74830168011826e-05	0.0119796879482925	0.0108786766191941
STE50	STR3	2.74851920301557e-05	0.0119797639109556	0.0108787456003938
SLI15	DED1	2.7552779128426696e-05	0.0120022323567625	0.0108991490497261
MUM2	YPL247C	2.7627775453765303e-05	0.0120273894911368	0.0109219940796387
NEL011C	SOD1	2.76278099121063e-05	0.0120273894911368	0.0109219940796387
PCH2	KIN4	2.7720040240374298e-05	0.0120576580945278	0.0109494808012818
GLO4	HIR2	2.7720295969769203e-05	0.0120576580945278	0.0109494808012818
IRA2	PUS1	2.7723430672474397e-05	0.0120581455503174	0.0109499234567102
YBR225W	IFH1	2.7936022819281897e-05	0.0121303426291848	0.011015485153912999
YKL162C	LOT5	2.7946077393240698e-05	0.0121307412545221	0.0110158471429861
NKL030W	LOT5	2.7946077393240698e-05	0.0121307412545221	0.0110158471429861
NKL029C	LOT5	2.7946077393240698e-05	0.0121307412545221	0.0110158471429861
NKL028W	LOT5	2.7946077393240698e-05	0.0121307412545221	0.0110158471429861
RPB5	PRE8	2.7958281183153197e-05	0.0121325976372912	0.0110175329120907
AIM24	SOD1	2.7961480953562297e-05	0.0121325976372912	0.0110175329120907
NBR034W	CLB6	2.7998357780070397e-05	0.0121433181699352	0.0110272681579772
NBR035W	CLB6	2.7998357780070397e-05	0.0121433181699352	0.0110272681579772
YLR294C	HAP1	2.80064329783883e-05	0.0121450608638738	0.0110288506869951
YOL106W	UME1	2.80350413747933e-05	0.0121557060368031	0.0110385174992154
ARG7	SPO20	2.8041958817783302e-05	0.0121578248776726	0.0110404416048119
VPS9	SPO1	2.81081636707974e-05	0.0121812358055888	0.0110617009160107
RTC2	CLB6	2.81128928725687e-05	0.0121820476275455	0.0110624381262432
MAK5	RNH70	2.81446200644175e-05	0.0121917399130315	0.011071239627581001
gBR09	RPA34	2.82234742279477e-05	0.0122197091240268	0.0110966382859622
YHL017W	FUS3	2.83952067032617e-05	0.0122860664377303	0.0111568969304457
YBR162W	ELP2	2.84490754560565e-05	0.0123019374502547	0.0111713092935737
NOL019C	HHO1	2.84530602196039e-05	0.0123019374502547	0.0111713092935737
NOL020W	HHO1	2.84530602196039e-05	0.0123019374502547	0.0111713092935737
DRE2	MTD1	2.8478438165482396e-05	0.0123060706348474	0.0111750626115888
MLF3	SFP1	2.84820884082453e-05	0.0123067597196004	0.0111756883649661
APC11	LYS14	2.85742517864289e-05	0.0123412383108579	0.011206998149176998
YBR139W	KIN4	2.86125256488671e-05	0.0123545984406996	0.0112191303960907
ILV6	YRR1	2.8619273541196996e-05	0.0123562263666302	0.011220608705028
LEU2	FRM2	2.86331892950769e-05	0.0123604517082667	0.0112244457102544
SAK1	SSA4	2.86369600248534e-05	0.012361188185113	0.0112251145000829
MIG1	SMP1	2.86390967142661e-05	0.0123612192705636	0.0112251427285782
PCH2	YPL247C	2.86461058758924e-05	0.0123633532584854	0.0112270805891143
PET123	APD1	2.87293578837398e-05	0.0123894595372366	0.0112507875308553
FIP1	SOD1	2.8811070304211403e-05	0.0124139675846568	0.0112730431291316
RCY1	NRD1	2.8839508048655605e-05	0.0124217508319322	0.0112801110453012
TRM10	ADR1	2.8880679871451598e-05	0.0124368001550126	0.0112937772375956
EXO5	IFH1	2.89850570075527e-05	0.0124736730304497	0.0113272612556796
UBS1	IFH1	2.89850570075527e-05	0.0124736730304497	0.0113272612556796
YBR162W	STP3	2.9087063759121898e-05	0.0125094452745652	0.0113597457976271
NBR031C	NOG2	2.9106073700490303e-05	0.0125149574107549	0.0113647513326083
MPD2	BTN2	2.91314740286611e-05	0.0125240800610306	0.0113730355519209
NDI1	ALT2	2.91589465199029e-05	0.0125322912367038	0.011380492067081999
ARG8	UFO1	2.9305420801197803e-05	0.0125807944553791	0.0114245375241286
YBR174C	ELP3	2.9342660801446803e-05	0.0125922669068086	0.0114349555825681
YBR225W	TOP1	2.9362754022937e-05	0.0125990836289402	0.0114411458035481
NBR034W	SAD1	2.9391529296231e-05	0.0126051923006206	0.011446693048523998
NBR035W	SAD1	2.9391529296231e-05	0.0126051923006206	0.011446693048523998
PGI1	FPR4	2.94036237034625e-05	0.0126053656696655	0.0114468504838248
YBR144C	STP3	2.9404765510136896e-05	0.0126053656696655	0.0114468504838248
GSY2	PBP1	2.94967209880401e-05	0.0126366422205684	0.01147525251604
ASG7	SWI3	2.95205221697537e-05	0.0126441245438525	0.0114820471650927
GSY2	CDC48	2.95313055044187e-05	0.0126469336748279	0.0114845981186395
MMF1	XBP1	2.9555442901545697e-05	0.01265449392399	0.0114914635316745
YSC84	FAR1	2.9557977222886797e-05	0.01265449392399	0.0114914635316745
SLX8	NSA2	2.9664986774090803e-05	0.0126941950876556	0.011527515899881999
SMY2	LGE1	2.96878321939875e-05	0.0126990737253554	0.0115319461590097
MAK5	MAF1	2.97223754562401e-05	0.0127080564728333	0.0115401033335024
TAF5	CLN2	2.98332601039377e-05	0.0127479792359643	0.0115763569347416
gBR08	KIN4	2.99189391058747e-05	0.0127763835848392	0.0116021507389978
gCL01	GLN3	3.0052576930379602e-05	0.0128218844937408	0.0116434698180887
gOL02	PUS1	3.0121183599080104e-05	0.0128404340598907	0.0116603145583225
NNT1	CDC25	3.0188565777679e-05	0.0128621565615908	0.0116800406206687
CTS1	CDC25	3.0188565777679e-05	0.0128621565615908	0.0116800406206687
gEL02	SAD1	3.0190692304190697e-05	0.0128621565615908	0.0116800406206687
NNL035W	YPL150W	3.0362968154698804e-05	0.0129180857648493	0.0117308295659604
ARG4	FAR1	3.0367168300342896e-05	0.0129189546780595	0.0117316186203886
CSH1	SPN1	3.0441896835074895e-05	0.0129452268943015	0.0117554762488845
REX4	ARG81	3.04572923234802e-05	0.0129508538594973	0.0117605860593384
URA3	SOD1	3.0508245685269e-05	0.0129669942123687	0.0117752430086817
YPQ1	HHO1	3.05306030473539e-05	0.0129737337042181	0.0117813630973455
YOL106W	YGR201C	3.0550511312904496e-05	0.012978508840129	0.0117856993671725
DIG1	SWE1	3.0600400276216305e-05	0.0129919280988962	0.0117978853086785
MLF3	SKO1	3.0612790812484003e-05	0.0129942404480456	0.011799985137884
CSH1	NMD3	3.06206084411468e-05	0.0129962992401393	0.0118018547135783
SPI1	RTR1	3.06707436504454e-05	0.0130101995841308	0.0118144775254439
NDR132C	OAF3	3.0687133963230604e-05	0.0130156018997495	0.0118193833330796
MLF3	EDC3	3.07322681286692e-05	0.0130298353099794	0.0118323086002275
NLR124W	YRF1-6	3.08092482100985e-05	0.0130513822046697	0.0118518751949915
SLI15	YKR023W	3.09084457980645e-05	0.0130776735937903	0.0118757502342535
NER037W	YAK1	3.0927282532384604e-05	0.0130826390316134	0.0118802593160078
TYR1	KIN4	3.09289220562888e-05	0.0130826390316134	0.0118802593160078
NBR031C	URK1	3.09345706178206e-05	0.0130831796291951	0.0118807502291516
DIA4	PCL2	3.09967476960328e-05	0.0131011468714001	0.0118970661648029
NBR034W	HRP1	3.10090517905078e-05	0.0131044970800545	0.0119001084674669
NBR035W	HRP1	3.10090517905078e-05	0.0131044970800545	0.0119001084674669
SLI15	PRE8	3.10712996602979e-05	0.0131261705168855	0.0119197899743248
NGL041C	TSR3	3.10868829783214e-05	0.0131299743209447	0.0119232441840222
NIT3	PSY3	3.11491059874693e-05	0.0131497613588155	0.0119412126642679
YOL099C	HHO1	3.12178853312757e-05	0.0131695108514335	0.011959147049914
SLI15	SPN1	3.12240703675178e-05	0.0131707537540951	0.0119602757217277
YLR271W	CDD1	3.1225231369468106e-05	0.0131707537540951	0.0119602757217277
PIR1	LOT5	3.12397079373392e-05	0.013175003529078997	0.0119641349147179
KTR4	TOP1	3.12462441206956e-05	0.0131768318852091	0.0119657952330141
SMY2	CLN2	3.1342255665601095e-05	0.0132070878424651	0.0119932704707843
RPN1	PIH1	3.13674332000257e-05	0.0132130473609081	0.0119986822706765
NHR006C	PIH1	3.13674332000257e-05	0.0132130473609081	0.0119986822706765
NHR007W	PIH1	3.13674332000257e-05	0.0132130473609081	0.0119986822706765
MCM5	PRE1	3.14072945579328e-05	0.0132261160842235	0.0120105498932213
DMC1	YNL010W	3.1431287461295e-05	0.0132306361562107	0.0120146545411601
TAT1	SDA1	3.1441031472018106e-05	0.013233415404808	0.012017178358713998
NBR019W	IKI1	3.14423106793417e-05	0.013233415404808	0.012017178358713998
RIM2	YPL247C	3.14697792594331e-05	0.0132403224676515	0.0120234506175063
OM14	TOP1	3.1510348681461e-05	0.0132524119037785	0.0120344289557319
YOL118C	HHO1	3.1573402092198104e-05	0.0132676690421163	0.0120482838637085
REX4	RSF2	3.16455062516224e-05	0.0132862459640257	0.0120651534455294
NBR016C	MSN1	3.17113825320357e-05	0.0133055062862832	0.0120826436187564
YNL115C	MDM35	3.17646403135433e-05	0.0133231836842978	0.0120986963487856
REX4	PUS1	3.1860653711346695e-05	0.01335222993101	0.0121250730562882
NBR038W	MDN1	3.18785509185602e-05	0.0133541039791173	0.0121267748671715
PCH2	MDN1	3.188073910278111e-05	0.0133541039791173	0.0121267748671715
gML01	MCM3	3.1910024980494e-05	0.0133603355240352	0.0121324336925342
MLF3	DCP2	3.19189320426666e-05	0.0133626228635738	0.012134510810674999
ELF1	LOT5	3.19440397438151e-05	0.0133693945861237	0.012140660167828003
IRA2	HSP104	3.19790649917176e-05	0.0133826748625337	0.0121527199003604
PGI1	CLB6	3.20383765167542e-05	0.0134032551515927	0.0121714087268447
YCL026C	KAR9	3.20867467369833e-05	0.0134159911531215	0.0121829742069016
YPR027C	SUT2	3.21568445617056e-05	0.0134284197174335	0.0121942605052237
YDL009C	LYS14	3.21781694014298e-05	0.0134335768393798	0.0121989436540823
NDL002C	LYS14	3.21781694014298e-05	0.0134335768393798	0.0121989436540823
MCM2	SLA1	3.22702387225987e-05	0.013457937108099	0.0122210650554824
NBR016C	KAP123	3.23517136207185e-05	0.0134787707661265	0.0122399839646772
PCS60	CLN2	3.23566349511115e-05	0.0134798830943392	0.0122409940626842
PIG1	MGA2	3.2462163130061605e-05	0.0135153823292643	0.0122732306867637
TRM9	RPI1	3.2534887037833e-05	0.0135371878823904	0.012293032167569
MED8	RPA34	3.25792600645362e-05	0.0135537668029462	0.0123080873773708
CSH1	TSR3	3.26879598357967e-05	0.0135895454727195	0.0123405777544164
ATG27	YFL052W	3.2696072051154803e-05	0.0135910304966165	0.0123419262949474
EXO5	SGD1	3.2704399395847806e-05	0.0135926045202177	0.0123433556555303
UBS1	SGD1	3.2704399395847806e-05	0.0135926045202177	0.0123433556555303
MPD2	UME1	3.27112839607026e-05	0.0135935785418001	0.0123442401581868
SPT7	TEC1	3.28751296201191e-05	0.0136474574373568	0.0123931672324054
YCR064C	MATALPHA2	3.2888215603685e-05	0.0136519432182467	0.0123972407408219
MAK5	HRP1	3.2924689543744e-05	0.0136623472949281	0.0124066886151094
YNL010W	RMP1	3.2938963690004e-05	0.0136673231814263	0.0124112071852375
NBR041W	LTV1	3.3003200930260497e-05	0.0136901818743072	0.0124319650153966
NML013W	SPO1	3.30289029419359e-05	0.0136979961980944	0.0124390611519442
NBR016C	NMD3	3.30794415046859e-05	0.0137170555370997	0.0124563688135885
STE50	GTR2	3.31764234386505e-05	0.0137477491252883	0.0124842414611589
BOP2	UPC2	3.32396756076375e-05	0.0137682420465376	0.0125028509495043
ROT2	YPL247C	3.32768856881812e-05	0.0137788884122927	0.0125125188449219
PYC2	NOG2	3.32819456448898e-05	0.0137800305359319	0.0125135559999615
EFM5	ALK1	3.33042079659221e-05	0.0137844815915265	0.0125175979745637
gOL02	LAS1	3.3313396659363895e-05	0.0137863785852899	0.0125193206222477
NGL031W	BUD13	3.33342736306706e-05	0.0137921582285239	0.0125245690786339
NBR031C	TRM13	3.3427957516037105e-05	0.0138165975591451	0.0125467622756325
NGL041C	RTT106	3.3442039757120694e-05	0.0138205098446994	0.0125503149966692
YBR139W	ELP3	3.34541218088838e-05	0.0138226405416591	0.0125522498687041
PYC2	FPR4	3.34604735756083e-05	0.0138233569914768	0.0125529004721184
RIM2	ELP2	3.37079839307178e-05	0.0139092932489555	0.0126309386279543
NBR038W	FPR4	3.3723259258599895e-05	0.013910802621197	0.0126323092790584
MED8	CLN2	3.3734689174200393e-05	0.0139142271432389	0.0126354190652256
LHS1	PHD1	3.37395935299552e-05	0.0139146643687398	0.012635816106856003
ILV6	STR2	3.37613948966245e-05	0.0139226964854564	0.0126431100197445
YCL023C	MAC1	3.37889089895891e-05	0.0139234933335421	0.0126438336323024
NGL030C	BUD13	3.3810909235849605e-05	0.0139287243013415	0.0126485838400993
SNR74	RIM4	3.40005361931226e-05	0.0139895160602006	0.012703788440469
RTC2	STD1	3.4101303253028806e-05	0.0140119235728381	0.0127241365567869
YPL035C	UME1	3.4146093789194e-05	0.0140262877046726	0.0127371805313727
ROT2	GTR2	3.41461340024495e-05	0.0140262877046726	0.0127371805313727
NBR038W	SPN1	3.42401310190823e-05	0.0140581473112168	0.0127661120326192
MCM7	GTR2	3.4351564604270695e-05	0.0140899146568439	0.0127949597523277
PRM5	HCM1	3.43539257875747e-05	0.0140899146568439	0.0127949597523277
SLI15	FPR4	3.43794762931231e-05	0.014094887651478	0.0127994756963729
YLR269C	UPC2	3.4430555730425396e-05	0.0141095180152808	0.0128127614344755
YML108W	MCM3	3.45494510586107e-05	0.0141444068198892	0.0128444437307593
ERD2	PDR3	3.45928113964364e-05	0.0141582857519924	0.0128570470986284
AGP1	HMRA1	3.46956652928531e-05	0.0141916506782789	0.012887345570931002
RPN13	TSR2	3.47209434196864e-05	0.0141971405067796	0.012892330848445
gCL01	FRM2	3.47947039776781e-05	0.0142224439323606	0.01291530872445
YCL023C	STR3	3.48138216688958e-05	0.014229286867042	0.0129215227488758
SIR3	YRF1-1	3.48283188551251e-05	0.0142321283009858	0.012924103036538
TAF5	CLB6	3.4873252811304805e-05	0.0142477418243518	0.012938281575438
NER037W	SSA4	3.48873052093095e-05	0.0142505656341184	0.0129408458586995
NBR056W	YPL247C	3.49277980338304e-05	0.0142651593780701	0.0129540983425538
UFO1	SPO1	3.5053723300745e-05	0.0143087807170944	0.0129937105964782
NBR016C	GSP1	3.50976138516628e-05	0.0143237668584323	0.0130073194138437
TRM7	YPL247C	3.5155221758367e-05	0.0143404346088366	0.0130224552894526
URK1	RMP1	3.51606907986154e-05	0.0143416883728128	0.0130235938243553
MLF3	POP2	3.51906196866687e-05	0.0143509629043269	0.0130320159660315
YBR162W	SGD1	3.51965949711666e-05	0.0143524220452622	0.0130333410024135
YPQ1	ADR1	3.52033379966248e-05	0.0143541940345405	0.0130349501343387
RED1	CSE2	3.5217418710430604e-05	0.0143589575280086	0.0130392758317393
NOP15	SEN1	3.529513854631429e-05	0.0143837888191923	0.0130618249655723
MCM7	RPA34	3.52986226176067e-05	0.014384229560439	0.0130622251998285
gBR08	RPA34	3.5315346594551294e-05	0.0143894121846295	0.0130669315071089
YLR271W	MGA2	3.53589044831104e-05	0.014405852919545	0.0130818612314305
ECM31	LTV1	3.53870138192535e-05	0.0144143624605366	0.0130895886901945
CSH1	STP3	3.5460483504361205e-05	0.0144393771994828	0.0131123044117461
SLI15	PUS2	3.5504332517717893e-05	0.0144523176036106	0.0131240555084722
gCL01	LOT6	3.55746237457813e-05	0.0144740415486482	0.0131437828815037
NHR001C	MCM3	3.559196790629079e-05	0.0144801142293244	0.013149297443283
YCL022C	FRM2	3.5618258223952505e-05	0.0144858882762456	0.013154540817693999
MPD2	SOL4	3.56617526879687e-05	0.0145000560008158	0.013167406436122
NBR031C	DBP2	3.5687917916813596e-05	0.0145063354187921	0.0131731087346973
MCM5	UPC2	3.57331421043586e-05	0.0145209582017479	0.0131863875886821
HRP1	HHO1	3.57684300641087e-05	0.0145286913855083	0.0131934100424998
YLR235C	POP2	3.58269544431998e-05	0.0145431030605545	0.0132064971907665
BOP2	CDD1	3.5838161681913705e-05	0.0145461802308526	0.013209291549076999
OCH1	SMP1	3.58975419135492e-05	0.0145638567946881	0.0132253435215937
YBR075W	DPB2	3.6042889803035796e-05	0.014612922973589999	0.0132699001991564
TAF5	ELP2	3.61011695533769e-05	0.0146325878291419	0.0132877577264338
RTC2	YKR023W	3.61105753722142e-05	0.0146344187048991	0.013289420332786999
NBR031C	PRE8	3.61508560556755e-05	0.0146418670441303	0.0132961841211425
RFC4	ADR1	3.61690195201715e-05	0.0146467926137749	0.0133006569988635
NNL035W	PRE2	3.61729117048428e-05	0.0146467926137749	0.0133006569988635
EXO5	CLN2	3.62262480282433e-05	0.0146604569777497	0.0133130655188125
UBS1	CLN2	3.62262480282433e-05	0.0146604569777497	0.0133130655188125
YOL118C	YGR201C	3.6294086371274704e-05	0.0146769975794276	0.0133280859314908
ROT2	TOP1	3.6304850577707e-05	0.0146803589452037	0.0133311383658643
YML083C	ALT2	3.64168355333659e-05	0.0147097455981723	0.0133578241940717
REX4	SGV1	3.64463286071459e-05	0.0147186795612333	0.0133659370677531
BNA2	MOG1	3.64571367845421e-05	0.0147211848284426	0.0133682120845927
YOL073C	XBP1	3.6466128320132e-05	0.0147221639007888	0.013369101173815
NBR031C	HRP1	3.6481276721491904e-05	0.0147258400148671	0.0133724394290722
UBP5	YDL129W	3.64850786946004e-05	0.0147263818202739	0.0133729314390341
ECM31	LGE1	3.6498751369085604e-05	0.0147309073707682	0.0133770410619695
BDF1	SAD1	3.6519989632576097e-05	0.0147372905025408	0.013382837542368
NBR016C	PNO1	3.66058853300401e-05	0.0147631991722565	0.0134063650366305
AGP1	RAS2	3.66511421798948e-05	0.0147774695123594	0.0134193238395556
RPB5	SDA1	3.66606039123471e-05	0.0147802890402323	0.0134218842344573
RPR1	SOD1	3.66734520209478e-05	0.0147824825936564	0.0134238761860383
YCL023C	PSF2	3.6718984908690706e-05	0.0147938640431511	0.0134342116062132
NBR031C	PUS2	3.67871901514614e-05	0.0148130945787416	0.0134516747303619
NBR051C	KIN4	3.69120727661356e-05	0.0148533304740719	0.0134882126849122
GSY2	CSE2	3.69280282681353e-05	0.0148560921742725	0.0134907205668814
LEU2	GLN3	3.6970949055632205e-05	0.0148713605746246	0.0135045857018198
NBR034W	RRP12	3.70155625761872e-05	0.0148813075646368	0.0135136184986792
NBR035W	RRP12	3.70155625761872e-05	0.0148813075646368	0.0135136184986792
NBR056W	KIN4	3.70197424445573e-05	0.0148819886627114	0.0135142369994058
YDL011C	MAF1	3.71188375341127e-05	0.0149068111180974	0.0135367781095085
gOL02	EDC2	3.714126654140879e-05	0.0149138081757274	0.0135431320919804
PCH2	LTV1	3.71437337067205e-05	0.0149138081757274	0.0135431320919804
TYR1	YPL247C	3.71745861959113e-05	0.0149221929451575	0.0135507462465018
TRM7	SDA1	3.71952412303281e-05	0.0149284822425865	0.0135564575165439
HSP26	DPB2	3.7294881964326596e-05	0.0149604502100233	0.0135854874196113
YBR225W	TPP1	3.73202089580866e-05	0.0149673551581303	0.0135917577580252
PGI1	MDN1	3.7320773861946293e-05	0.0149673551581303	0.0135917577580252
APN2	SLA1	3.7324595162638896e-05	0.0149673551581303	0.0135917577580252
POP8	SLA1	3.7324595162638896e-05	0.0149673551581303	0.0135917577580252
PGI1	YPL247C	3.73503125367855e-05	0.0149763169216595	0.0135998958771309
PEX32	GTR2	3.74939560153919e-05	0.0150242914144408	0.013643461201636002
STE11	TAL1	3.74941833245159e-05	0.0150242914144408	0.013643461201636002
RRD2	GLR1	3.75079646865796e-05	0.0150253552821562	0.0136444272929809
PXA1	GLR1	3.75079646865796e-05	0.0150253552821562	0.0136444272929809
NGL041C	MSP1	3.7510422958239706e-05	0.0150253552821562	0.0136444272929809
NNL035W	RPN12	3.7570789941668895e-05	0.0150420382246832	0.0136595769644575
HST3	HIR2	3.76105298148637e-05	0.0150537842810067	0.0136702434817195
NER037W	YPL014W	3.76318332153196e-05	0.0150592907481419	0.0136752438686692
URK1	SRP21	3.76488506485759e-05	0.0150621354660096	0.0136778271384412
RTC2	PHO2	3.76825994781073e-05	0.0150708770757727	0.0136857653373454
EXO5	TSR3	3.7683441797264704e-05	0.0150708770757727	0.0136857653373454
UBS1	TSR3	3.7683441797264704e-05	0.0150708770757727	0.0136857653373454
SHE10	IFH1	3.77046686014691e-05	0.0150763450777851	0.0136907307943676
MTC3	IFH1	3.77046686014691e-05	0.0150763450777851	0.0136907307943676
ISF1	RIM4	3.77384908094746e-05	0.0150828176666061	0.0136966085101292
YIL092W	HSP26	3.77447708646303e-05	0.0150833138018915	0.0136970590473512
UTP25	HSP26	3.77447708646303e-05	0.0150833138018915	0.0136970590473512
NBR056W	YKR023W	3.77693740334234e-05	0.0150891169574085	0.0137023288550886
SOV1	RPI1	3.7811618373805606e-05	0.0151009554989862	0.0137130793576077
OAF1	ACS1	3.7888690385443896e-05	0.0151236652149134	0.0137337019027651
GEM1	ACS1	3.7888690385443896e-05	0.0151236652149134	0.0137337019027651
gER03	MOD5	3.79708297169136e-05	0.0151463537418196	0.0137543052063105
YBR174C	SPN1	3.8006655675407396e-05	0.0151526106110044	0.0137599870284752
REX4	FAP1	3.80092864055891e-05	0.0151526106110044	0.0137599870284752
YBR139W	STD1	3.8159705732247e-05	0.0151964779904699	0.013799822710122001
